review_id,customer_id,product_id,msz,rating
2609,2609,50,"I am not sure I am keeping it. The camera is great but the functionality is just awkward. The phone turn off by itself. I am using map my run to record my runs and the phone just turned off and this happened all the time I use it to record my workout. The good thing about this phone is probably the camera and the charge. It hold the charge pretty good, with all the apps on it and video call,I manage to stay away from the charger for 2 full days. I kept it for a week now but i am returning it.Just to update my rating, so i live in an apt on 10th floor and I can't get a fair signal, when outside I get the 4G LTE signal ,then at my work I get H+ what ever that is and of course I have no service in the basement. From different places, the signal jump and the Bluetooth is on and off in my car and sometimes I am on the phone and all is just blank, nothing I can still see the signal strength either H+ or 4G LTE.I default storage for picture and video to SD card and that is not working, I have to manually do that and clear the phone memory which is already used with all the apps. Definitely, the phone is going back I am not sure which phone to buy on budget.",2
2610,2610,53,excellent,5
2611,2611,53,worked great for me in St Lucia. with a World Travel SIM card.,5
2612,2612,53,Item as described.,5
2613,2613,50,"It's affordable and looks great which is what I needed.However it freezes up a lot and I'm on my second one.If you need something affordable, get it.I must warn you though I have to return my second one because it's going crazy and Amazon almost didn't let me return it because it is out of the return window. It's cute and it works okay but the bad kind of outweighs the good. If you can avoid it and purchase a Samsung or something then I would suggest doing that. I paid 220 for it and now it's 250...no.",2
2614,2614,50,"After less than 2 month of use, i'm having dead spots right in the middle of the screen.",2
2615,2615,53,"So first phone I received had some problems, but they were very cooperative at getting me a new one and I got it very fast. This phone has blown me away with what you get with the price. The audio is amazing its up there with the HTC one m8 in my opinion. Only complaint I have is that the original one I recieveced had very nice jbl headphones, and the second one had much cheaper headphones. That doesn't concern the phone but that was quite the disappointment. Had the phone for several months now and I still hold it in the highest regard. Blows the HTC one I had before this, out of the water in every way. And now its 30$ cheaper then when I got it. Even more of a steal.",5
2616,2616,53,"This thing is awesome. The battery life is great, i get 4-5 hours of screen on time with half brightness which is great because the speakers cannot be beaten at this price point. They sure beat my old HTC One M7 boom sound speakers. I bought this phone and a case along with a 64 gig Sandisk memory card all under 280 dollars. I like to watch a lot of media so the beautiful big screen and dual front facing speakers is was sold me. The camera is not the best in the world, but more than enough for social media. You can take some real nice shots with it. All in all its a great phone!",5
2617,2617,53,"So far, so good!",5
2618,2618,53,"The size is perfect for average guy. It's large enough for typing w/ 2 thumbs, and small enough for use w/ one hand.The phone is light. So it doesn't bounce around in pants pocket.The battery life is good for a lite user. With cell data mostly off, I typically get 3-4 days.The case design allows secure fit for the soft shell, while exposing the forward facing speakers. Make sure to get a shell, or it might not survive a drop.The only downside is the SD card. It is in the same tray as the Sim card. When I take it out to transfer large files, sometimes it takes a few tries to get both cards aligned when inserting.",5
2619,2619,53,"Alcatel Onetouch Idol 3 5.5 has certainly done right this time. The phone can't compete with the top flagship phones today, but for its price, you can't really complain. Phone is nicely designed and it is almost as thin as a iphone 6+. Phone has a beautiful display and loud speakers that you can compete with the flagship phones today. That's where the difference ends. It has a slower snapdragon 615 cpu 2gigs of memory, no removable battery, nfc and wireless/quick charge. One design quirk that I don't like is the placement of the power and volume rocker. Most phones has power button to the right and volume rockers to the left, this is just the opposite. Not to mention that the power button is so high up in the phone. The phone looks nice but not very well protected so you should definitely get a case for it. Software is Lollipop 5.0.2 rather than 5.1.1 that other flagship offers. Although I can't complain about the almost stock android experience which works fine for me. You definitely need a micro sd card if you want to put movies and mp3's as I only have 7 gigs free without having any media files stored internally. I hope that Alcatel can offer software updates like what the other flagship phones does.Should you get this phone, yes, but I would wait for Alcatel phone goes on sale as I brought mine for less than $200.Pro's- Has a beautiful 1080p display.- Very nice stereo speakers- FM tuner- Band 12 LTE for t-mobile phones- Nice, nice and thin design while maintaining a 2915 mah battery.Cons- Placement of power and volume rockers- Slower Snapdragon 615 cpu with 2 gigs of memory.- No NFC, wireless and quick charging- Android 5.0.2 rather than 5.1.1",5
