product_id,product_name,price,seller_id,details,timestmp
1632,Vaseline Intensive Care Aloe Soothe Body Lotion  (400 ml),292,87,"Don’t let humidity distract you from moisturizing your skin every day. This Vaseline Intensive Care Aloe Soothe Body Lotion has cooling properties and feeds your skin with the nourishment it needs during hot-weather months. Intensive Skin Treatment This moisture-rich formula is made up of 100% pure aloe vera extracts and microdroplets of Vaseline jelly. These ingredients restore your skin’s moisture and keep it hydrated for up to 24 hours. Soothing Care Aloe vera, which is a major ingredient in this lotion, has soothing properties. It quenches your skin’s thirst and restores its suppleness. No Grease Its lightweight texture has a non-greasy feel. This lotion absorbs easily and keeps your skin cool during the summer.",2019-11-02 00:36:44
1633,Fun Foods Tandoori Mayonnaise 245 g,66,129,,2019-11-24 00:30:37
1634,Lotus Herbals Rosetone Facial Skin Toner  (100 ml),246,981,,2019-11-22 00:32:16
1635,Pro Nature Organic Unpolished Black Urad Dal (Whole)  (500 g),91,85,,2019-11-26 00:23:22
1636,Ashok Chhole Masala  (100 g),46,279,,2019-11-17 00:25:02
1637,Hit Dengue and Malaria Killer Spray,98,428,,2019-11-28 00:57:20
1638,Bambino Pastta Instant Chatpata Tomato Pasta  (65 g),25,266,,2019-11-27 00:28:08
1639,Ponds White Beauty Cream  (23 g),67,102,,2019-11-14 00:32:43
1640,24 Mantra Organic Whole Wheat Atta  (5 kg),255,570,,2019-11-07 00:23:17
1641,Dukes Utsav Danish Butter Cookies  (400 g),155,657,,2019-11-05 00:26:52
1642,Polo Mint,10,443,,2019-11-23 03:23:03
1643,Epigamia Greek Honey Banana Flavored Yogurt  (90 g),42,123,,2019-11-23 03:18:52
1644,McVities Wholewheat Marie Biscuits  (200 g),29,265,,2019-11-09 00:26:25
1645,Tulsi Gold Dry Figs  (300 g),481,212,,2019-11-23 03:09:36
1646,Double Horse Tender Mango Pickle  (400 g),136,544,,2019-11-04 00:35:19
1647,Himalaya Neem & Khus Prickly Heat Baby Powder  (100 g),72,913,,2019-11-12 01:06:56
1648,Del Monte Tomato Ketchup  (80g Del Monte Eggless Mayo Free)  (950 g),103,406,,2019-11-23 03:23:30
1649,Pampers Baby-Dry - XL  (36 Pieces),678,62,,2019-11-12 01:05:45
1650,Fun Foods Mayonnaise Classic 245 g,66,683,,2019-11-17 00:30:01
1651,Swastik Dhania Powder  (100 g),25,500,,2019-11-14 00:24:37
1652,Satyam Unpolished Green Moong Dal (Split)  (500 g),93,550,,2019-11-01 00:25:56
1653,B Natural Himalayan Mixed Fruit  (750 ml),95,160,,2019-11-27 00:26:52
1654,Kumbh Kasuri Methi  (100 g),30,546,,2019-11-23 02:55:33
1655,Parachute Advansed Coconut Hair Oil  (300 ml),160,261,,2019-11-23 03:29:10
1656,Flipkart Supermart Select Kernel Walnuts  (200 g),368,464,"Nuts are essential dry fruits when it comes to a healthier mind, heart and immune system. They are rich in vitamins, niacin, and proteins. Flipkart Supermart Nuts not only bring their rich, savoring taste to your delicacies, but are also instrumental in providing enriched nutrients for cognitive and physical growth. Sourced from the finest traditional farms, our professionals handpick these ‘Select’ produce carefully to ensure that the maximum nutrition from the farm reaches your food. Through multiple quality checks, cleaning and advanced packaging, Flipkart Supermart Select ensures an enhanced shelf-life while preserving the healthy, natural taste of the produce. So go ahead and enjoy a healthy, hearty meal with your family.",2019-11-01 00:23:59
1657,Falero Strawberry Candy,122,620,,2019-11-10 00:28:28
1658,BMS Sweets Till Lads Pouch  (100 g),40,473,,2019-11-20 00:27:17
1659,Mother's Recipe Ginger Paste  (200 g),46,213,,2019-11-09 00:26:52
1660,Happilo Premium Toasted and Salted Cashew Nuts  (200 g),371,667,,2019-11-15 00:27:24
1661,MTR Lemon Rice with Tomato Rice Powder  (2 x 50 g),26,256,,2019-11-29 00:25:39
1662,Haldiram's Chilli Chatak Lachha  (200 g),50,714,,2019-11-02 00:26:43
1663,Patanjali Hing  (25 g),40,969,,2019-11-14 00:24:56
1664,Shree Akshara Premium Sona Masoori Rice (Boiled)  (5 kg),237,452,,2019-11-06 00:23:37
1665,Godrej Aer Cool Surf Blue Car Freshener,290,639,,2019-11-30 00:39:31
1666,Real Fruit Juice - Pomegranate  (1 L),108,733,,2019-11-14 00:29:28
1667,Cadbury Bournvita 5 Star Magic  (750 g),244,705,,2019-11-25 00:30:13
1668,Tata Sampann Unpolished White Urad Dal (Whole)  (1 kg),99,823,,2019-11-23 00:27:15
1669,St. Dalfour Wild Blueberry 284 g,270,279,,2019-11-03 00:27:59
1670,Flipkart Supermart Select Idly Rawa  (1 kg),52,289,,2019-11-14 00:26:13
1671,Haldiram's Roasted Chana Cracker Heeng Jeera  (200 g),48,727,,2019-11-03 00:26:10
1672,LUX Iconic Iris Soap  (4 x 75 g),102,620,,2019-11-09 00:31:11
1673,Godrej Protekt Masterchef's Hand Wash Refill Pouch  (750 ml),98,728,,2019-11-26 00:31:32
1674,Godrej Aer Morning Misty Meadows Spray  (240 ml),141,293,,2019-11-16 00:37:55
1675,Pril Dishwash Bar  (400 g),34,340,,2019-11-23 03:35:41
1676,Pansari Tasty Basmati Rice (Broken Grain)  (5 kg),382,245,,2019-11-10 00:25:28
1677,Raw Pressery Lean  (250 ml),135,477,,2019-11-16 00:26:45
1678,Parachute Advansed Ayurvedic Hot Hair Oil  (90ml Parachute Advansed Ayurvedic Hot Oil Free)  (300 ml),160,981,"Here is a hair oil that nourishes your hair by strengthening it, right from the roots to the tip. This Parachute hair oil is made of coconut oil and jasmine extracts which provide a touch of silkiness and softness for your hair. Loaded with Coconut Oil and Jasmine Extracts This Parachute oil is loaded with a perfect combination of coconut oil and jasmine extracts which help in making your hair silkier and shinier as well. Non-sticky Coconut Oil It comes with a non-sticky coconut oil, which plays a pivotal role in strengthening your hair roots. Keeps Your Hair Fresh Whole Day Long This Parachute oil keeps your hair fresh and strong for the whole day.",2019-11-16 00:30:16
1679,"Glucon-D Regular Instant Energy Drink  (50 g Extra in Pack)  (450 g, Plain Flavored)",110,707,"Beat summer blues away by replenishing your body with this refreshing drink. It is loaded with essential nutrients which are vital for a child’s growing body. This Glucon-D Energy Drink is also a lifesaver on days when you’re out in the scorching sun and need a quick energy boost. Instant Energy Boost Glucon-D contains 99.4% of glucose. This drink instantly replenishes your system and gives you the energy you need to stay active. Strengthens Your Immunity Enriched with vitamin D and essential minerals such as calcium and phosphorous, this energy drink helps your body fight tiredness. It also promotes a healthy immunity.",2019-11-01 00:28:25
1680,Ponds Age Miracle Wrinkle Corrector Day Cream SPF 18 PA++  (10 g),98,721,"Worried about the fine lines that started appearing on your face lately? The Ponds Age Miracle Wrinkle Corrector day cream helps in slowing down the ageing process of your skin. The RP-C 24 Recovery Complex helps in releasing retinol to reduce the appearance of wrinkles on your skin while the SPF 18 PA + protects your skin from the harmful UV rays. Retinol-C Complex This technology helps in releasing anti-ageing retinoid actives for 24 hours to reduce the aging process and keep your skin looking radiant all day long. SPF 18 PA + It provides protection from UV rays and reduces the signs of ageing. Vitamin B3 Infused with Vitamin B3, Vitamin E and antioxidant powder, this cream helps in strengthening your skin’s natural barrier and protects your skin from external influences.",2019-11-16 00:32:54
1681,Kohinoor Lazeez Sabzi Masala  (40 g),59,109,"Some good veggies and a pinch of this Kohinoor Lazeez Sabzi Masala are all you need for a flavourful meal that everyone will love. Rich Aroma and Flavour With the perfect blend of 17 spices, this masala can instantly turn any bland dish into a delectable delight. Granular Texture It blends easily into most of your recipes, enhancing their taste and flavor.",2019-11-23 03:01:45
1682,Tropicana Slice Mango Juice  (1.2 L),65,681,,2019-11-13 00:27:11
1683,Nyle Anti Dandruff Shampoo  (800 ml),208,628,,2019-11-23 03:29:06
1684,Sugarlite 100% Natural Blended Sugar  (500 g),125,95,,2019-11-01 00:26:29
1685,Priya Tomato Pickle  (300 g),72,143,,2019-11-25 00:31:10
1686,"Nivea Whitening Talc Touch Deodorant Spray - For Women  (300 ml, Pack of 2)",313,375,,2019-11-23 00:32:59
1687,Sadanand Golden Dink Laddu Carton  (250 g),135,492,,2019-11-26 00:28:16
1688,Clean & Clear Morning Energy Aqua Splash Face Wash  (150 ml),175,855,"Clean & Clear Morning Energy Aqua Splash Face wash is specially formulated with menthol, soft bursting beads and a refreshing fragrance. The special ingredients create a cool, tingling sensation on your skin that truly wakes you up and makes you feel energized, while thoroughly cleansing your skin and leaving it clean & clea",2019-11-20 00:32:01
1689,"Aone Concentrated Dish Cleaning Gel  (Lemon, 500 ml)",140,618,,2019-11-14 00:34:46
1690,Dizzle Madrasi Sounff Mouth Freshener,94,84,,2019-11-14 00:27:47
1691,Manna Multigrain Instant Drink Mix Chocolate Flavour  (400 g),235,52,,2019-11-21 00:25:59
1692,Complan Royale Chocolate  (750 g),385,971,"Complan Growth Drink Mix is a nutritious and delicious formula which, when consumed in the right quantity, helps bridge the nutritional gap that affects the growth of kids. Contains up to 34 Vital Nutrients It has about 34 vital nutrients, such as calcium and iron, which help kids grow the way they’re supposed to. Apart from that, these nutrients also support brain development and they help maintain adequate fluid balance in your kid’s body. The Pro Immunity nutrients that are present in Complan, on the other hand, support immune functions to keep common infections, such as common cold, cough and fever, at bay. Dosage You can include Complan Growth Mix in your kid’s daily balanced diet and serve him/her with it twice a day.",2019-11-14 00:27:48
1693,Parle Kismi Elaichi Toffee,50,330,,2019-11-10 00:28:47
1694,Society Jar Tea Plastic Bottle  (250 g),114,461,,2019-11-07 00:26:41
1695,Head & Shoulders Lemon Fresh Anti-Dandruff Shampoo  (340 ml),214,496,"The combination of a fresh fragrance and advanced technology makes the Head & Shoulders Lemon Fresh Shampoo a must-have to rid your scalp of dandruff and give your mornings a kick-start. Novel Product Technology - enables thorough and lasting cleaning The novel product technology of this Lemon Fresh Shampoo gives you a thorough cleanse up every time and keeps your scalp and hair clean. Leaves Scalp Clean and Healthy The innovative ingredients wash off those white flakes and impurities from your scalp and keep it healthy and free from infections. Gently Cures Dandruff With gradual use, your scalp is free from dandruff so you can freely wear that black dress or style that fancy updo. New Scent Leaves Hair Fresh and Fragrant The zesty lemony fragrance of this Head & Shoulders Shampoo keeps your hair smelling fresh for up to six hours. Dual Zinc Action Formula and Pro Clean Technology The dual zinc action formula and the pro clean technology work together to give you a clean and fresh feeling that lasts longer.",2019-11-08 00:27:34
1696,Catch Chicken Masala  (100 g),57,850,,2019-11-02 00:25:42
1697,Lakme Blush and Glow Peach Extracts Creme Face Wash  (100 g),195,823,"Get soft skin and a fruit-kissed glow, with the Lakme Blush and Glow Peach Extracts Creme Face Wash that has been specially formulated by Lakme salon experts. This nourishing skincare product gives you healthy-looking, beautiful skin. Moisturises Skin This face wash moisturises your skin and prevents dryness. Nourishes Dull, Dry Skin Refresh and nourish your skin daily with this face wash. Contains Antioxidants It contains fruit extracts and antioxidants that improve your skin texture and appearance. Cleanses Your Skin Use this face wash to get rid of dirt and impurities. Daily Use Product For improved results, use this Lakme face wash daily.",2019-11-08 00:28:27
1698,Aachi Coriander Powder  (200 g),45,286,,2019-11-29 00:25:50
1699,All Out Ultra Mosquito Vaporiser  (1 Unit 2 Refill),147,660,,2019-11-10 00:34:02
1700,Priya Exotic Coriander Pickle  (300 g),76,641,,2019-11-23 03:05:44
1701,Parle G Original Gluco Biscuits  (250 g),20,2,,2019-11-17 00:26:11
1702,Nivea Men Fresh Protect Ice Cool Deodorizer Deodorant Spray - For Men  (120 ml),207,870,"With this NIVEA deodorant for men, you can enjoy day-long odour control. Thanks to its skin-friendly and gas-free formula, you can go about your day with ease. And, with its refreshing and masculine fragrance, you’ll draw the attention of all those around you as you walk past them. Say Goodbye to Body Odour Problems This deodorant comes with a gas-free formula that prevents the formation of body odour for up to 24 hours. This way, you can come into close contact with people around you without worrying about smelling unpleasant. Freshness That Lasts Long With this deodorant, you’ll enjoy its masculine and refreshing fragrance that will last for a long time. Gentle on Your Underarms The skin-friendly formula of this deodorant is dermatologically tested to be safe for your skin.",2019-11-29 00:33:34
